"Block,""Instancia"",""Rep"",""Algorithm"",""Y"""
"41,32,22,""Alg2"",781965.805149467"
"41,32,23,""Alg1"",193321.695606931"
"41,32,23,""Alg2"",786664.497457606"
"41,32,24,""Alg1"",70739.1190279239"
"41,32,24,""Alg2"",540612.320059732"
"41,142,25,""Alg1"",8892456.25756466"
"41,142,25,""Alg2"",10557835.8617719"
"41,142,26,""Alg1"",6793682.48544773"
"41,142,26,""Alg2"",8412183.91158015"
"41,142,27,""Alg1"",8631531.00009021"
"41,142,27,""Alg2"",10346628.2795081"
"41,32,28,""Alg1"",155732.080808021"
"41,32,28,""Alg2"",795719.934530649"
"41,32,29,""Alg1"",164396.178254498"
"41,32,29,""Alg2"",842358.6729673"
"41,142,30,""Alg1"",9228971.4419528"
"41,142,30,""Alg2"",10438597.1896389"
"42,111,1,""Alg1"",4223981.59405144"
"42,111,1,""Alg2"",7813370.62224147"
"42,136,2,""Alg1"",6991070.71937668"
"42,136,2,""Alg2"",10245884.5816273"
"42,136,3,""Alg1"",7647239.47632888"
"42,136,3,""Alg2"",10768356.7926036"
"42,111,4,""Alg1"",4981289.54467398"
"42,111,4,""Alg2"",7300811.61263074"
"42,111,5,""Alg1"",4681427.37660381"
"42,111,5,""Alg2"",7416923.99198377"
"42,111,6,""Alg1"",5298318.09215635"
"42,111,6,""Alg2"",8441257.65501684"
"42,136,7,""Alg1"",8046841.66477888"
"42,136,7,""Alg2"",10108441.0339548"
"42,111,8,""Alg1"",5456404.21033384"
"42,111,8,""Alg2"",7822330.52620759"
"42,111,9,""Alg1"",5600441.75589743"
"42,111,9,""Alg2"",6160912.29756226"
"42,136,10,""Alg1"",6741511.81546507"
"42,136,10,""Alg2"",10328018.157714"
"42,136,11,""Alg1"",8529446.0870443"
"42,136,11,""Alg2"",10298101.12276"
"42,111,12,""Alg1"",4580858.75751067"
"42,111,12,""Alg2"",7792857.15684014"
"42,111,13,""Alg1"",4903537.20993415"
"42,111,13,""Alg2"",6681436.33964935"
"42,111,14,""Alg1"",5513119.10527429"
"42,111,14,""Alg2"",8737435.51192525"
"42,111,15,""Alg1"",5778119.04463668"
"42,111,15,""Alg2"",7554397.38828513"
"42,111,16,""Alg1"",4483441.67923162"
"42,111,16,""Alg2"",6300756.76416623"
"42,136,17,""Alg1"",8276867.72602359"
"42,136,17,""Alg2"",8802636.29060017"
"42,136,18,""Alg1"",7544877.43806049"
"42,136,18,""Alg2"",10461233.5200335"
"42,111,19,""Alg1"",5053089.55998622"
"42,111,19,""Alg2"",8131057.53177699"
"42,111,20,""Alg1"",4666305.64334076"
"42,111,20,""Alg2"",6398690.55273758"
"42,111,21,""Alg1"",5439670.14332237"
"42,111,21,""Alg2"",6220329.42324462"
"42,136,22,""Alg1"",7141216.84341433"
"42,136,22,""Alg2"",9736038.06952522"
"42,111,23,""Alg1"",5189800.59885382"
"42,111,23,""Alg2"",7936468.03303938"
"42,111,24,""Alg1"",4292773.8228315"
"42,111,24,""Alg2"",7564184.85251216"
"42,136,25,""Alg1"",7261320.95634686"
"42,136,25,""Alg2"",10843208.6397691"
"42,111,26,""Alg1"",4929083.70632798"
"42,111,26,""Alg2"",6928146.49462418"
"42,136,27,""Alg1"",8003587.91310551"
"42,136,27,""Alg2"",10690686.293524"
"42,111,28,""Alg1"",5907371.35718075"
"42,111,28,""Alg2"",8678997.58105318"
"42,111,29,""Alg1"",5556864.7207926"
"42,111,29,""Alg2"",8002440.66104883"
"42,111,30,""Alg1"",4990432.97631205"
"42,111,30,""Alg2"",8049751.26315551"
"43,129,1,""Alg1"",7219336.72297982"
"43,129,1,""Alg2"",8225406.97588144"
"43,129,2,""Alg1"",7209441.62590346"
"43,129,2,""Alg2"",10289188.8997214"
"43,129,3,""Alg1"",7832661.91281587"
"43,129,3,""Alg2"",9422236.26876136"
"43,115,4,""Alg1"",6002778.35384157"
"43,115,4,""Alg2"",7182830.82400622"
"43,129,5,""Alg1"",7381929.31001021"
"43,129,5,""Alg2"",7795217.25525072"
"43,129,6,""Alg1"",6583271.59241296"
"43,129,6,""Alg2"",10188431.7466797"
"43,129,7,""Alg1"",6250112.49470756"
"43,129,7,""Alg2"",9368950.64985934"
"43,115,8,""Alg1"",3587567.06932349"
"43,115,8,""Alg2"",7775512.12881324"
"43,129,9,""Alg1"",8277994.22457255"
"43,129,9,""Alg2"",9610543.37462601"
"43,129,10,""Alg1"",6842982.97875246"
"43,129,10,""Alg2"",9799496.84835725"
"43,115,11,""Alg1"",5565534.34372534"
"43,115,11,""Alg2"",7963767.60366933"
"43,115,12,""Alg1"",4765754.11994084"
"43,115,12,""Alg2"",8964615.72365493"
"43,129,13,""Alg1"",6505970.08875597"
"43,129,13,""Alg2"",9081760.93051618"
"43,115,14,""Alg1"",5969250.81069136"
"43,115,14,""Alg2"",8460491.86019392"
"43,129,15,""Alg1"",6722972.24920791"
"43,129,15,""Alg2"",10429790.8743869"
"43,115,16,""Alg1"",6002189.29567954"
"43,115,16,""Alg2"",8682036.80737608"
"43,129,17,""Alg1"",6606206.08992116"
"43,129,17,""Alg2"",9154310.94378744"
"43,115,18,""Alg1"",6164430.07823646"
"43,115,18,""Alg2"",7761428.67246031"
"43,129,19,""Alg1"",7375705.18534646"
"43,129,19,""Alg2"",10033622.2576041"
"43,115,20,""Alg1"",6062182.66758669"
"43,115,20,""Alg2"",8505196.38241958"
"43,129,21,""Alg1"",7068171.0549953"
"43,129,21,""Alg2"",10253034.565288"
"43,115,22,""Alg1"",5937586.12378706"
"43,115,22,""Alg2"",8272269.39384738"
"43,115,23,""Alg1"",5737441.86653639"
"43,115,23,""Alg2"",8081055.40286177"
"43,115,24,""Alg1"",5306347.95039738"
"43,115,24,""Alg2"",8261650.41423887"
"43,129,25,""Alg1"",7073987.69386748"
"43,129,25,""Alg2"",9999516.95348532"
"43,129,26,""Alg1"",7076915.76563552"
"43,129,26,""Alg2"",9199172.98623649"
"43,129,27,""Alg1"",7865103.46125135"
"43,129,27,""Alg2"",9656993.39718872"
"43,115,28,""Alg1"",5877885.96920529"
"43,115,28,""Alg2"",9085399.71490795"
"43,129,29,""Alg1"",8014329.07805392"
"43,129,29,""Alg2"",9458182.81523374"
"43,129,30,""Alg1"",7556577.77056259"
"43,129,30,""Alg2"",10385929.5700971"
"44,29,1,""Alg1"",151719.646300789"
"44,29,1,""Alg2"",699329.483542559"
"44,93,2,""Alg1"",3331366.60620674"
"44,93,2,""Alg2"",6945182.86068718"
"44,29,3,""Alg1"",88073.9837942931"
"44,29,3,""Alg2"",725655.05521351"
"44,29,4,""Alg1"",86428.7590404915"
"44,29,4,""Alg2"",427031.322049377"
"44,29,5,""Alg1"",108811.512439057"
"44,29,5,""Alg2"",606359.385778577"
"44,29,6,""Alg1"",114709.740429604"
"44,29,6,""Alg2"",745358.875023426"
"44,29,7,""Alg1"",91841.6563543354"
"44,29,7,""Alg2"",502837.141004209"
"44,29,8,""Alg1"",87000.26534934"
"44,29,8,""Alg2"",644348.690690267"
"44,93,9,""Alg1"",4468560.64422484"
"44,93,9,""Alg2"",5972012.25495522"
"44,93,10,""Alg1"",3806508.6064401"
"44,93,10,""Alg2"",5557278.09852471"
"44,29,11,""Alg1"",112279.36019438"
"44,29,11,""Alg2"",659010.252109606"
"44,93,12,""Alg1"",4220605.36281905"
"44,93,12,""Alg2"",5644884.14542355"
"44,93,13,""Alg1"",4199678.34245403"
"44,93,13,""Alg2"",7036356.8264081"
"44,93,14,""Alg1"",3812864.2791249"
"44,93,14,""Alg2"",6316714.11462893"
"44,93,15,""Alg1"",3734062.99256343"
"44,93,15,""Alg2"",6061796.92737832"
"44,29,16,""Alg1"",75837.3888882695"
"44,29,16,""Alg2"",474474.429442047"
"44,93,17,""Alg1"",3444780.75880885"
"44,93,17,""Alg2"",5782436.38751703"
"44,93,18,""Alg1"",4169217.69513864"
"44,93,18,""Alg2"",5566112.38849483"
"44,93,19,""Alg1"",4197868.02124322"
"44,93,19,""Alg2"",6044410.07934786"
"44,29,20,""Alg1"",131050.492752457"
"44,29,20,""Alg2"",488866.546111282"
"44,93,21,""Alg1"",3731065.46692688"
"44,93,21,""Alg2"",6255335.72894532"
"44,29,22,""Alg1"",118433.034239549"
"44,29,22,""Alg2"",687995.28966049"
"44,93,23,""Alg1"",4060718.41940483"
"44,93,23,""Alg2"",6212934.38263305"
"44,29,24,""Alg1"",61131.540684732"
"44,29,24,""Alg2"",586912.543958772"
"44,29,25,""Alg1"",108026.075319675"
"44,29,25,""Alg2"",550712.351792754"
"44,93,26,""Alg1"",4260725.65165181"
"44,93,26,""Alg2"",6541306.87218334"
"44,29,27,""Alg1"",106639.574770685"
"44,29,27,""Alg2"",633567.473030516"
"44,93,28,""Alg1"",3571458.65231553"
"44,93,28,""Alg2"",6529488.15730271"
"44,29,29,""Alg1"",126827.447694259"
"44,29,29,""Alg2"",677538.303295986"
"44,93,30,""Alg1"",3085648.00356082"
"44,93,30,""Alg2"",6854185.66157992"
"45,89,1,""Alg1"",3728325.11375641"
"45,89,1,""Alg2"",6565408.12075112"
"45,105,2,""Alg1"",4563941.9033096"
"45,105,2,""Alg2"",6693353.85501702"
"45,105,3,""Alg1"",5578797.55932842"
"45,105,3,""Alg2"",6705605.6421887"
"45,89,4,""Alg1"",4260051.16563856"
"45,89,4,""Alg2"",4994358.55690566"
"45,89,5,""Alg1"",2802312.28577222"
"45,89,5,""Alg2"",4855377.02847796"
"45,89,6,""Alg1"",3898608.26955241"
"45,89,6,""Alg2"",5561817.26161712"
"45,105,7,""Alg1"",5187682.25267358"
"45,105,7,""Alg2"",7555063.73302319"
"45,105,8,""Alg1"",4907515.85335047"
"45,105,8,""Alg2"",8341850.6699356"
"45,89,9,""Alg1"",3730691.12019221"
"45,89,9,""Alg2"",5119161.22438761"
"45,105,10,""Alg1"",5061434.70742632"
"45,105,10,""Alg2"",8045952.68362495"
"45,105,11,""Alg1"",4494661.04699345"
"45,105,11,""Alg2"",8664257.30597109"
"45,105,12,""Alg1"",4658296.11765062"
"45,105,12,""Alg2"",6429608.34999987"
"45,89,13,""Alg1"",3405853.93977851"
"45,89,13,""Alg2"",6252211.70339018"
"45,105,14,""Alg1"",4583848.74348213"
"45,105,14,""Alg2"",7458910.60743722"
"45,105,15,""Alg1"",4988076.48520126"
"45,105,15,""Alg2"",7094147.69873296"
"45,89,16,""Alg1"",4136710.41335892"
"45,89,16,""Alg2"",6814676.94827531"
"45,89,17,""Alg1"",3525299.14299447"
"45,89,17,""Alg2"",6462550.97758079"
"45,105,18,""Alg1"",5134238.58172521"
"45,105,18,""Alg2"",6628427.67654982"
"45,105,19,""Alg1"",4825914.36533887"
"45,105,19,""Alg2"",7473734.34401646"
"45,89,20,""Alg1"",3132029.52581934"
"45,89,20,""Alg2"",5777055.73470673"
"45,105,21,""Alg1"",4882791.99280724"
"45,105,21,""Alg2"",6143425.88786711"
"45,89,22,""Alg1"",3682115.53050776"
"45,89,22,""Alg2"",5860291.06328154"
"45,105,23,""Alg1"",4612441.03195246"
"45,105,23,""Alg2"",6956288.48522809"
"45,89,24,""Alg1"",3492998.67249864"
"45,89,24,""Alg2"",6119480.11147489"
"45,89,25,""Alg1"",3102848.53729856"
"45,89,25,""Alg2"",5969540.10455777"
"45,89,26,""Alg1"",3780426.86996147"
"45,89,26,""Alg2"",5603748.90604676"
"45,105,27,""Alg1"",4618818.83851699"
"45,105,27,""Alg2"",5012540.08389212"
"45,105,28,""Alg1"",4764453.92123106"
"45,105,28,""Alg2"",6997469.13147542"
"45,89,29,""Alg1"",3861851.5653652"
"45,89,29,""Alg2"",6037868.97893182"
"45,105,30,""Alg1"",5977741.95971168"
"45,105,30,""Alg2"",7871258.92875929"
"46,54,1,""Alg1"",866014.744410289"
"46,54,1,""Alg2"",2253697.38270139"
"46,54,2,""Alg1"",1027740.29678515"
"46,54,2,""Alg2"",1472673.86919389"
"46,54,3,""Alg1"",656395.217660306"
"46,54,3,""Alg2"",2266173.41784468"
"46,54,4,""Alg1"",1055497.43041478"
"46,54,4,""Alg2"",2037252.16770147"
"46,54,5,""Alg1"",1088789.8082972"
"46,54,5,""Alg2"",1840696.057754"
"46,54,6,""Alg1"",705039.289228103"
"46,54,6,""Alg2"",2199367.08145301"
"46,54,7,""Alg1"",855153.999206958"
"46,54,7,""Alg2"",2260778.34304197"
"46,66,8,""Alg1"",1859277.0148339"
"46,66,8,""Alg2"",3379149.45698076"
"46,66,9,""Alg1"",778481.728403415"
"46,66,9,""Alg2"",4128828.62177666"
"46,54,10,""Alg1"",1208245.34229154"
"46,54,10,""Alg2"",2296540.18944106"
"46,54,11,""Alg1"",692361.159127756"
"46,54,11,""Alg2"",1853692.64426474"
"46,54,12,""Alg1"",1070739.80937708"
"46,54,12,""Alg2"",2128218.30785494"
"46,66,13,""Alg1"",1912900.96863588"
"46,66,13,""Alg2"",3617579.56082577"
"46,54,14,""Alg1"",1189341.75813067"
"46,54,14,""Alg2"",1844819.49607878"
"46,54,15,""Alg1"",1337847.50503776"
"46,54,15,""Alg2"",2196929.6109381"
"46,66,16,""Alg1"",1427690.99306291"
"46,66,16,""Alg2"",4419461.17233404"
"46,54,17,""Alg1"",936345.750380031"
"46,54,17,""Alg2"",1756028.32508053"
"46,54,18,""Alg1"",1176660.70798055"
"46,54,18,""Alg2"",2435619.03773833"
"46,66,19,""Alg1"",1991948.66458436"
"46,66,19,""Alg2"",2991922.63612747"
"46,66,20,""Alg1"",1868558.82739464"
"46,66,20,""Alg2"",3857361.32228916"
"46,66,21,""Alg1"",1992021.34106285"
"46,66,21,""Alg2"",4210736.18758879"
"46,66,22,""Alg1"",1669287.6918863"
"46,66,22,""Alg2"",4389641.59522175"
"46,54,23,""Alg1"",883674.836200412"
"46,54,23,""Alg2"",1535771.18117963"
"46,66,24,""Alg1"",1350486.84160988"
"46,66,24,""Alg2"",3710737.84582765"
"46,54,25,""Alg1"",1123674.90269321"
"46,54,25,""Alg2"",1910429.20846456"
"46,66,26,""Alg1"",1393037.68248847"
"46,66,26,""Alg2"",2594681.18387979"
"46,54,27,""Alg1"",843121.96467914"
"46,54,27,""Alg2"",1896011.4701769"
"46,54,28,""Alg1"",1161015.67225743"
"46,54,28,""Alg2"",3159811.70459811"
"46,54,29,""Alg1"",902123.791664755"
"46,54,29,""Alg2"",1779135.26793441"
"46,54,30,""Alg1"",1163992.82587459"
"46,54,30,""Alg2"",2036733.13631838"
"47,138,1,""Alg1"",8172535.39918282"
"47,138,1,""Alg2"",9795473.15628713"
"47,138,2,""Alg1"",6927023.38327821"
"47,138,2,""Alg2"",11280035.7146628"
"47,124,3,""Alg1"",7519421.79681111"
"47,124,3,""Alg2"",8811800.01584255"
"47,124,4,""Alg1"",6783874.67391382"
"47,124,4,""Alg2"",9874566.01906405"
"47,138,5,""Alg1"",7737049.31730526"
"47,138,5,""Alg2"",10964714.0405434"
"47,124,6,""Alg1"",7552438.45635552"
"47,124,6,""Alg2"",9179403.7454606"
"47,138,7,""Alg1"",8140220.6814189"
"47,138,7,""Alg2"",10452834.8726531"
"47,124,8,""Alg1"",5621736.16660385"
"47,124,8,""Alg2"",8652855.92240376"
"47,124,9,""Alg1"",6842428.70730288"
"47,124,9,""Alg2"",9531056.22874471"
"47,124,10,""Alg1"",6667123.52199428"
"47,124,10,""Alg2"",7841864.69794536"
"47,124,11,""Alg1"",6470486.21665637"
"47,124,11,""Alg2"",7956416.34386854"
"47,138,12,""Alg1"",8248196.13302861"
"47,138,12,""Alg2"",11127048.8570077"
"47,138,13,""Alg1"",8717159.25435442"
"47,138,13,""Alg2"",10423763.9484523"
"47,124,14,""Alg1"",7193739.52519458"
"47,124,14,""Alg2"",9897948.59568886"
"47,138,15,""Alg1"",8539881.13234523"
"47,138,15,""Alg2"",9920883.94586422"
"47,138,16,""Alg1"",7393822.39718627"
"47,138,16,""Alg2"",10454398.9114262"
"47,124,17,""Alg1"",7023086.11245767"
"47,124,17,""Alg2"",8669202.2911194"
"47,138,18,""Alg1"",8703015.10735562"
"47,138,18,""Alg2"",10702169.5920133"
"47,138,19,""Alg1"",7261067.20918726"
"47,138,19,""Alg2"",11006340.0546316"
"47,138,20,""Alg1"",7990038.05684413"
"47,138,20,""Alg2"",9813432.11693102"
"47,124,21,""Alg1"",7341773.05125524"
"47,124,21,""Alg2"",8488207.14933285"
"47,124,22,""Alg1"",6392707.33741833"
"47,124,22,""Alg2"",9642650.35248691"
"47,124,23,""Alg1"",6385794.500527"
"47,124,23,""Alg2"",8969856.07680297"
"47,138,24,""Alg1"",7575027.46508694"
"47,138,24,""Alg2"",10982225.1718569"
"47,138,25,""Alg1"",6034921.12888986"
"47,138,25,""Alg2"",9019448.43521036"
"47,138,26,""Alg1"",7996247.35972861"
"47,138,26,""Alg2"",9163622.83334791"
"47,138,27,""Alg1"",8819261.51263925"
"47,138,27,""Alg2"",10144806.0196177"
"47,124,28,""Alg1"",6837160.22008439"
"47,124,28,""Alg2"",8516057.0671647"
"47,138,29,""Alg1"",7599565.26869228"
"47,138,29,""Alg2"",8524589.90880055"
"47,138,30,""Alg1"",7765553.17104106"
"47,138,30,""Alg2"",10240371.1726907"
"48,62,1,""Alg1"",1581090.01366079"
"48,62,1,""Alg2"",4141061.50513185"
"48,50,2,""Alg1"",811685.220179492"
"48,50,2,""Alg2"",1824083.91528554"
"48,50,3,""Alg1"",1012594.38282005"
"48,50,3,""Alg2"",1520507.46956474"
"48,62,4,""Alg1"",941910.326852046"
"48,62,4,""Alg2"",3581434.14805589"
"48,62,5,""Alg1"",1322566.15332294"
"48,62,5,""Alg2"",4150148.94647703"
"48,62,6,""Alg1"",1366379.14538403"
"48,62,6,""Alg2"",3877904.454118"
"48,62,7,""Alg1"",1573581.54238606"
"48,62,7,""Alg2"",4210007.40700916"
"48,50,8,""Alg1"",964112.044112616"
"48,50,8,""Alg2"",1764570.4969249"
"48,62,9,""Alg1"",1611532.1825885"
"48,62,9,""Alg2"",3784186.57859256"
"48,50,10,""Alg1"",756619.565539155"
"48,50,10,""Alg2"",1677195.73381344"
"48,62,11,""Alg1"",1577416.43739367"
"48,62,11,""Alg2"",3580424.43618302"
"48,50,12,""Alg1"",759072.445226935"
"48,50,12,""Alg2"",1593599.2935959"
"48,62,13,""Alg1"",1316066.51386184"
"48,62,13,""Alg2"",4386235.42920585"
"48,62,14,""Alg1"",1174742.06079112"
"48,62,14,""Alg2"",3460816.45819138"
"48,62,15,""Alg1"",1726053.4842872"
"48,62,15,""Alg2"",4063888.59967566"
"48,50,16,""Alg1"",788435.213022961"
"48,50,16,""Alg2"",1745092.5095178"
"48,62,17,""Alg1"",1799416.75901939"
"48,62,17,""Alg2"",2607523.21187799"
"48,50,18,""Alg1"",710979.565279675"
"48,50,18,""Alg2"",1742513.13209332"
"48,50,19,""Alg1"",609153.55554265"
"48,50,19,""Alg2"",1712348.4895238"
"48,50,20,""Alg1"",1113651.8033441"
"48,50,20,""Alg2"",1662420.06414721"
"48,62,21,""Alg1"",1585195.81369089"
"48,62,21,""Alg2"",2690892.58199776"
"48,50,22,""Alg1"",903312.792095433"
"48,50,22,""Alg2"",1930960.89467885"
"48,50,23,""Alg1"",673361.730439585"
"48,50,23,""Alg2"",1874865.2266779"
"48,62,24,""Alg1"",1521278.04704014"
"48,62,24,""Alg2"",3377244.93861161"
"48,62,25,""Alg1"",1564423.29157073"
"48,62,25,""Alg2"",3650109.82443933"
"48,62,26,""Alg1"",1296425.7492747"
"48,62,26,""Alg2"",2144960.62828385"
"48,62,27,""Alg1"",1635323.69475632"
"48,62,27,""Alg2"",3553871.05459578"
"48,62,28,""Alg1"",1886259.29671226"
"48,62,28,""Alg2"",2475246.70622358"
"48,62,29,""Alg1"",1146821.9247234"
"48,62,29,""Alg2"",2806988.7444882"
"48,62,30,""Alg1"",1441779.20612719"
"48,62,30,""Alg2"",2935347.06370675"
"49,60,1,""Alg1"",1176001.74503217"
"49,60,1,""Alg2"",4093468.87629767"
"49,97,2,""Alg1"",4973041.75734955"
"49,97,2,""Alg2"",7429601.74069072"
"49,97,3,""Alg1"",4383045.26151592"
"49,97,3,""Alg2"",6488827.10606172"
"49,97,4,""Alg1"",4361600.38513618"
"49,97,4,""Alg2"",6353945.77972735"
"49,97,5,""Alg1"",3897236.66528499"
"49,97,5,""Alg2"",7511900.13694039"
"49,60,6,""Alg1"",1299480.23155728"
"49,60,6,""Alg2"",2052010.38000027"
"49,97,7,""Alg1"",3771752.66467163"
"49,97,7,""Alg2"",5047900.64562935"
"49,97,8,""Alg1"",4083658.74845835"
"49,97,8,""Alg2"",6830475.77271216"
"49,60,9,""Alg1"",1420932.61031506"
"49,60,9,""Alg2"",3499774.96522218"
"49,60,10,""Alg1"",1034250.45352633"
"49,60,10,""Alg2"",2150321.84100354"
"49,60,11,""Alg1"",1329234.5396672"
"49,60,11,""Alg2"",2904771.28679718"
"49,60,12,""Alg1"",1451426.98238273"
"49,60,12,""Alg2"",3859253.74275444"
"49,60,13,""Alg1"",1467596.39565216"
"49,60,13,""Alg2"",3461089.44398443"
"49,97,14,""Alg1"",4679472.66774945"
"49,97,14,""Alg2"",6358068.41188716"
"49,60,15,""Alg1"",866124.369168006"
"49,60,15,""Alg2"",2124213.4109991"
"49,60,16,""Alg1"",1126866.55152133"
"49,60,16,""Alg2"",2660499.01979152"
"49,60,17,""Alg1"",1559713.19473349"
"49,60,17,""Alg2"",2566536.57643895"
"49,60,18,""Alg1"",983527.134740618"
"49,60,18,""Alg2"",2312557.24546274"
"49,97,19,""Alg1"",3967183.76306429"
"49,97,19,""Alg2"",5691213.04498652"
"49,97,20,""Alg1"",3304822.11713157"
"49,97,20,""Alg2"",6905486.19016754"
"49,97,21,""Alg1"",4258212.93370471"
"49,97,21,""Alg2"",7357526.01571985"
"49,97,22,""Alg1"",3928843.49335313"
"49,97,22,""Alg2"",6396558.08921022"
"49,97,23,""Alg1"",4026935.91769691"
"49,97,23,""Alg2"",5733901.65768801"
"49,97,24,""Alg1"",3396767.51129788"
"49,97,24,""Alg2"",7197043.05741266"
"49,97,25,""Alg1"",3708385.61300311"
"49,97,25,""Alg2"",6763839.53756106"
"49,97,26,""Alg1"",4182366.93866313"
"49,97,26,""Alg2"",6557824.47389967"
"49,60,27,""Alg1"",1327336.83395797"
"49,60,27,""Alg2"",3714489.44393386"
"49,60,28,""Alg1"",1459797.84806869"
"49,60,28,""Alg2"",2296668.00992481"
"49,60,29,""Alg1"",1213604.34527156"
"49,60,29,""Alg2"",3084738.22901577"
"49,97,30,""Alg1"",4596053.79803449"
"49,97,30,""Alg2"",7203306.53525524"
"50,11,1,""Alg1"",124.150024367629"
"50,11,1,""Alg2"",34743.7762458677"
"50,11,2,""Alg1"",428.324875475908"
"50,11,2,""Alg2"",9718.37905139948"
"50,52,3,""Alg1"",786001.440492569"
"50,52,3,""Alg2"",1715947.20516087"
"50,11,4,""Alg1"",685.023229409023"
"50,11,4,""Alg2"",32917.1821834287"
"50,52,5,""Alg1"",882336.622683217"
"50,52,5,""Alg2"",1830046.15200953"
"50,11,6,""Alg1"",295.122655638002"
"50,11,6,""Alg2"",42845.1912629563"
"50,52,7,""Alg1"",778932.250892367"
"50,52,7,""Alg2"",1875896.05094983"
"50,52,8,""Alg1"",1298346.39397369"
"50,52,8,""Alg2"",2047444.7821456"
"50,52,9,""Alg1"",767770.597017503"
"50,52,9,""Alg2"",1595999.46364621"
"50,52,10,""Alg1"",781394.814619068"
"50,52,10,""Alg2"",1631523.12796333"
"50,52,11,""Alg1"",868657.552597869"
"50,52,11,""Alg2"",2019980.28080464"
"50,11,12,""Alg1"",951.345080157725"
"50,11,12,""Alg2"",21391.0203315773"
"50,11,13,""Alg1"",138.925487862973"
"50,11,13,""Alg2"",52812.1489472894"
"50,52,14,""Alg1"",1008464.82021336"
"50,52,14,""Alg2"",1577326.41600397"
"50,11,15,""Alg1"",78.8237497658742"
"50,11,15,""Alg2"",21602.5755745482"
"50,11,16,""Alg1"",238.177220260676"
"50,11,16,""Alg2"",19280.8404663222"
"50,11,17,""Alg1"",157.69319063013"
"50,11,17,""Alg2"",18787.5353948779"
"50,11,18,""Alg1"",375.061592899174"
"50,11,18,""Alg2"",39191.5919361322"
"50,11,19,""Alg1"",360.150353938569"
"50,11,19,""Alg2"",44940.3450337348"
"50,52,20,""Alg1"",933520.492641484"
"50,52,20,""Alg2"",1732418.17576496"
"50,52,21,""Alg1"",824672.178307718"
"50,52,21,""Alg2"",1846257.10742196"
"50,11,22,""Alg1"",163.099934910525"
"50,11,22,""Alg2"",27713.4632370581"
"50,11,23,""Alg1"",485.978814827062"
"50,11,23,""Alg2"",40716.5774186196"
"50,11,24,""Alg1"",549.614070897632"
"50,11,24,""Alg2"",34364.2889490093"
"50,11,25,""Alg1"",287.975341492562"
"50,11,25,""Alg2"",14317.6590705161"
"50,52,26,""Alg1"",710261.097322276"
"50,52,26,""Alg2"",2097689.88915449"
"50,52,27,""Alg1"",1008760.69008416"
"50,52,27,""Alg2"",1958511.46453026"
"50,11,28,""Alg1"",181.384037249468"
"50,11,28,""Alg2"",15697.8855990535"
"50,52,29,""Alg1"",965935.464532312"
"50,52,29,""Alg2"",2030580.5748839"
"50,11,30,""Alg1"",592.899938381041"
"50,11,30,""Alg2"",30829.093836063"
"51,68,1,""Alg1"",1151507.46878345"
"51,68,1,""Alg2"",3177287.08207829"
"51,48,2,""Alg1"",625115.720939875"
"51,48,2,""Alg2"",1723020.72130745"
"51,48,3,""Alg1"",703308.782017768"
"51,48,3,""Alg2"",1682183.73461758"
"51,68,4,""Alg1"",1893638.28510414"
"51,68,4,""Alg2"",3842247.53225796"
"51,68,5,""Alg1"",1063210.23390861"
"51,68,5,""Alg2"",3413574.741321"
"51,48,6,""Alg1"",655572.878333515"
"51,48,6,""Alg2"",1851714.16755776"
"51,68,7,""Alg1"",1949677.75580475"
"51,68,7,""Alg2"",4844114.59706705"
"51,48,8,""Alg1"",682656.486260672"
"51,48,8,""Alg2"",1804355.07337072"
"51,48,9,""Alg1"",637857.299354307"
"51,48,9,""Alg2"",1643535.67285823"
"51,68,10,""Alg1"",2009315.07360675"
"51,68,10,""Alg2"",4189272.22464508"
"51,48,11,""Alg1"",703224.263241893"
"51,48,11,""Alg2"",1729203.53529688"
"51,48,12,""Alg1"",749494.299978485"
"51,48,12,""Alg2"",1580558.63885527"
"51,48,13,""Alg1"",451838.555039542"
"51,48,13,""Alg2"",1691402.95742166"
"51,68,14,""Alg1"",2042654.04878183"
"51,68,14,""Alg2"",3469947.71179866"
"51,48,15,""Alg1"",860766.850805619"
"51,48,15,""Alg2"",1494473.92320975"
"51,68,16,""Alg1"",1635112.14757439"
"51,68,16,""Alg2"",3528392.86539821"
"51,68,17,""Alg1"",1863508.39026232"
"51,68,17,""Alg2"",4146288.0678408"
"51,68,18,""Alg1"",1498582.95461627"
"51,68,18,""Alg2"",4298467.27275933"
"51,48,19,""Alg1"",701011.876409385"
"51,48,19,""Alg2"",1722012.10187207"
"51,68,20,""Alg1"",2020575.32215889"
"51,68,20,""Alg2"",3926629.225471"
"51,48,21,""Alg1"",686675.601519992"
"51,48,21,""Alg2"",1698520.5109549"
"51,68,22,""Alg1"",2101614.77971665"
"51,68,22,""Alg2"",3820749.9992144"
"51,48,23,""Alg1"",656480.605535219"
"51,48,23,""Alg2"",1713482.29187476"
"51,68,24,""Alg1"",1589971.79751474"
"51,68,24,""Alg2"",3439162.94702605"
"51,48,25,""Alg1"",660412.625071589"
"51,48,25,""Alg2"",1573240.99333948"
"51,68,26,""Alg1"",2100215.92881219"
"51,68,26,""Alg2"",3643629.57240246"
"51,68,27,""Alg1"",2005783.26574794"
"51,68,27,""Alg2"",4702742.42549058"
