DIM_key,DIM,BAL_key,BAL,LIN_key,LIN,NOISE_key,NOISE,NUM_SAMPLES,SEED_run,Run,AUC_LR,AUC_SVM,AUC_RF,AUC_XGB
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,130,8,0.6571524857711786,0.6562559698710823,0.6277643905752724,0.6237670695458923
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,131,9,0.659091058643245,0.6671202444926416,0.6526643083449908,0.6502083042136546
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,132,10,0.6416080148750894,0.6959488639667173,0.6653987895796162,0.6650496471258246
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,133,11,0.6568152795454284,0.6576570268987386,0.652333496389642,0.6335929609136934
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,134,12,0.6310019169964347,0.675325231340993,0.6796279084539188,0.6887907752979551
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,135,13,0.6448304657566379,0.6192461551845347,0.6541673332345825,0.6616267687146947
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,136,14,0.6401442307692309,0.6052301864801864,0.5926537004662006,0.5905375874125874
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,137,15,0.6569797635229586,0.6217153178638724,0.6411293764497521,0.636864271931634
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,138,16,0.6211283537038076,0.6272425452250354,0.6232595517679433,0.6128959387941754
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,139,17,0.5944289894866144,0.6552259835976733,0.6647711261244987,0.6412081361320857
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,140,18,0.6310191290231012,0.6604747443829452,0.655379407541214,0.6442219756790137
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,141,19,0.6169289687030305,0.629575546902851,0.6285557376223398,0.6222936329329031
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,142,20,0.6300354443267391,0.6696605293633952,0.6728182432902731,0.6491367708290963
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,143,21,0.6433719694371118,0.6341844281618789,0.649435132637137,0.6126663928687104
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,144,22,0.6602210228804397,0.6551920994693494,0.6428974272548146,0.6453628802448078
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,145,23,0.6426635398511718,0.6192785492964894,0.6164918432489137,0.6138377662860567
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,146,24,0.6805103601724378,0.692987762480879,0.6877937699902656,0.6714017521902379
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,147,25,0.6525474772187356,0.6838784969684075,0.6636443227079861,0.6597312874516895
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,148,26,0.6528707052441229,0.7000150693188668,0.6964775467148884,0.689413803496082
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,149,27,0.6744670031000494,0.6873016844761949,0.692845615781819,0.679173922402521
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,150,28,0.6657378338420374,0.6789708602391503,0.6856936896537654,0.7057637872863315
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,151,29,0.6561590187784686,0.6303270804231595,0.6848042749720804,0.6413328198921519
Baixa,5,Com,0.9,Nao,False,Sim,0.3,2000,152,30,0.6937416679010517,0.6945859872611464,0.689638572063398,0.687090801362761
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,123,1,0.8752179516774392,0.9569150448658756,0.9760546085185975,0.9780828834907783
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,124,2,0.9661151952079929,0.979661375097663,0.9894163751568531,0.9869061279210172
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,125,3,0.84449389161162,0.9306815617823236,0.9487471618486161,0.9495626731301939
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,126,4,0.77323287046902,0.8829265572838979,0.91560861774037,0.9030072625896726
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,127,5,0.9779545836588774,0.9859591057603524,0.9832921446243816,0.9846222891067073
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,128,6,0.8691343904633377,0.9138152567653954,0.9354963420697493,0.9185958726945568
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,129,7,0.9365726288562162,0.9628985338684093,0.9703836698274024,0.9723734225915667
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,130,8,0.9477726282643181,0.9468764116769656,0.9385166338163222,0.9560997170727086
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,131,9,0.9979658889125649,0.9967174722399792,0.9977780722470818,0.9970757333617444
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,132,10,0.9437754900916258,0.977000772427019,0.9817897696332599,0.9843682168477874
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,133,11,0.9810184613017023,0.9774843058219098,0.9721276280275589,0.9781591170064161
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,134,12,0.8607206803276748,0.9696704340980657,0.9801308420342354,0.9782113283377134
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,135,13,0.8709052637497929,0.8760269017685914,0.9537705063096336,0.952495489736487
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,136,14,0.9015005297487985,0.9328325401898809,0.929371609903639,0.9273949321684778
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,137,15,0.8932515626109809,0.9467423230816582,0.9777058503208087,0.9776606559414731
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,138,16,0.9039928291545326,0.8150038798920379,0.9140233651774512,0.9111443846627365
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,139,17,0.8020756978478586,0.9083707235362359,0.9882439833558255,0.9859971500106542
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,140,18,0.8929458797973341,0.9643732006297796,0.9654395672041101,0.9655828894097592
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,141,19,0.8133064582001562,0.9374610116722305,0.9444711642043705,0.9652310000710276
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,142,20,0.8677594082202807,0.9774770284347847,0.987570514300258,0.9936428279707364
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,143,21,0.8565368071832753,0.9159280562658332,0.9369093700428535,0.9340905396926866
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,144,22,0.9886905556739352,0.9960962278334161,0.9960102028434786,0.9969365278073727
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,145,23,0.8730510689679664,0.9060211514785614,0.9295128871013567,0.9327510565381063
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,146,24,0.9885356056301348,0.9906616000189408,0.9924770639486706,0.990866405639605
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,147,25,0.9298491843644199,0.9699581616828847,0.9486825176977531,0.9640621729763005
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,148,26,0.8941168081303121,0.9830040337855435,0.9816434420650142,0.9849749893458342
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,149,27,0.9274223340909629,0.9661383058692614,0.9640940392901959,0.9770322614058763
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,150,28,0.9832027724506949,0.9987578722447144,0.9986931777825129,0.9987326277907995
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,151,29,0.9367350900868907,0.9453918513388734,0.9794441144612545,0.976049228164879
Baixa,5,Com,0.9,Nao,False,Nao,0.0,2000,152,30,0.9902742056727514,0.9956795611667495,0.9956658528067808,0.9933310722825958
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,123,1,0.79745,0.849605,0.8401824999999998,0.8318550000000002
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,124,2,0.7793394834870873,0.8546313657841447,0.8386859671491788,0.8326658166454163
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,125,3,0.7672667266726672,0.8523077307730773,0.8462021202120212,0.8378437843784378
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,126,4,0.7978082279089682,0.8596770447313988,0.8538041451336313,0.8456964090618916
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,127,5,0.7982040787302693,0.8557726395281708,0.8481828656422425,0.8415579199515962
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,128,6,0.7733243297318928,0.8391781712685074,0.8294742897158862,0.8268157262905163
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,129,7,0.8149084036457458,0.8582567950226044,0.8545809914066348,0.8440342312593891
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,130,8,0.8030673353769275,0.8300273317582192,0.828112710562649,0.8320571159045231
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,131,9,0.817515,0.85312,0.8511625,0.8442299999999999
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,132,10,0.8169066906690668,0.861846184618462,0.8545654565456546,0.8460646064606461
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,133,11,0.7731340686768033,0.839913850103222,0.8249563788240992,0.8092662677035125
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,134,12,0.7902997574939373,0.8561964049101227,0.8506562664066604,0.8468311707792695
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,135,13,0.734820807497483,0.8472835809746038,0.8234978231442671,0.8109139224169969
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,136,14,0.8055648248526863,0.8558837705654915,0.8488091376673028,0.8428840768448952
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,137,15,0.7914741474147414,0.8535003500350035,0.8375562556255627,0.8330683068306829
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,138,16,0.7820043841096739,0.8274306046591576,0.8177527824537831,0.816807319812224
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,139,17,0.7745467179179479,0.8418025836895924,0.8354200521263031,0.8284524386859673
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,140,18,0.7943144314431443,0.8609010901090108,0.8515401540154015,0.8391989198919892
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,141,19,0.7820280412352558,0.8429108007180357,0.8438515698962512,0.8362785237922562
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,142,20,0.7647303778844471,0.8469170174254357,0.8314342468561714,0.8260216720418011
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,143,21,0.7725440596333054,0.8346512813072018,0.829935042457382,0.8184619594380724
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,144,22,0.7934909241317891,0.8324791861920762,0.8214309655671185,0.8236083906148058
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,145,23,0.7789228922892291,0.8515101510151014,0.844059405940594,0.8305380538053806
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,146,24,0.7595709570957095,0.8348584858485848,0.8311856185618562,0.8141914191419144
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,147,25,0.7957098927473186,0.8405385134628366,0.8377609440236006,0.8311132778319458
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,148,26,0.8102976453049189,0.8401739435175049,0.8379437936293442,0.8292382628347585
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,149,27,0.8092013663840596,0.846713061755079,0.8444309720805243,0.8397402210310976
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,150,28,0.8029299999999999,0.8399000000000001,0.8354324999999999,0.834005
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,151,29,0.8100914524063221,0.8530943036552212,0.846651125399047,0.8505789666193799
Alta,300,Sem,0.5,Sim,True,Sim,0.3,2000,152,30,0.7889934502881828,0.8401224392195903,0.8332257599099677,0.8348544078043976
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,123,1,0.9928000000000001,0.999725,0.995725,0.9983299999999999
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,124,2,0.933355,0.9977600000000001,0.9871275,0.994315
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,125,3,0.9194699999999999,0.9979949999999999,0.9905375,0.9943100000000001
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,126,4,0.983295,0.9996050000000001,0.996365,0.9984299999999999
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,127,5,0.99009,0.999515,0.99738,0.9983350000000002
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,128,6,0.9871400000000001,0.99986,0.9881624999999999,0.997945
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,129,7,0.9943000000000002,0.99963,0.9985175000000002,0.99809
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,130,8,0.9964549999999999,0.9997,0.9942400000000001,0.99825
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,131,9,0.9973099999999999,0.999925,0.99835,0.998775
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,132,10,0.99415,0.9998400000000001,0.9973375000000001,0.9987349999999999
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,133,11,0.93887,0.9988149999999999,0.9882325,0.993815
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,134,12,0.97089,0.9997,0.99182,0.9969899999999999
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,135,13,0.897125,0.9958,0.976905,0.9911199999999999
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,136,14,0.980425,0.99748,0.9918700000000001,0.9950000000000001
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,137,15,0.9558499999999999,0.999465,0.988875,0.9976200000000001
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,138,16,0.9568450000000001,0.9989799999999999,0.9882099999999999,0.9965149999999999
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,139,17,0.9628,0.9986599999999999,0.9926250000000001,0.9941749999999999
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,140,18,0.956955,0.9980049999999998,0.9900525,0.99473
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,141,19,0.975075,0.99964,0.995435,0.999015
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,142,20,0.9700099999999999,0.9983449999999999,0.9863025000000001,0.99552
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,143,21,0.967,0.998615,0.9923325000000001,0.99603
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,144,22,0.99421,0.99963,0.995205,0.99835
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,145,23,0.942005,0.9980699999999999,0.9931650000000001,0.9952650000000001
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,146,24,0.951915,0.9985099999999999,0.993,0.9953800000000002
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,147,25,0.9901449999999998,0.999695,0.9969100000000001,0.9985100000000001
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,148,26,0.9969999999999999,0.99976,0.9987725000000001,0.9992449999999999
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,149,27,0.992405,0.99957,0.996895,0.997625
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,150,28,0.9979949999999999,0.999775,0.9992725,0.9991049999999999
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,151,29,0.994575,0.99946,0.9936999999999999,0.9984949999999999
Alta,300,Sem,0.5,Sim,True,Nao,0.0,2000,152,30,0.985215,0.99922,0.9924999999999999,0.996115
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,123,1,0.7268662506769793,0.8449896268664651,0.8099749154981012,0.800490420250547
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,124,2,0.7351783794594865,0.8638815970399261,0.820865521638041,0.8206505162629065
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,125,3,0.7184193613655594,0.83446277985866,0.8059757398268875,0.7845737525779544
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,126,4,0.6840684030850772,0.8373992367934198,0.7949114891622291,0.7732889632240807
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,127,5,0.7106250886846295,0.8377298324583118,0.7990582634554759,0.7873558139953917
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,128,6,0.6874896851791654,0.8151959190817936,0.7687604711059988,0.7608461903928384
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,129,7,0.6795329532953296,0.8516226622662266,0.8135513551355136,0.7886538653865386
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,130,8,0.7327156706068447,0.837751269063042,0.8110324866224214,0.8110225015650023
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,131,9,0.6488323407870282,0.8441168351037799,0.7863188561235659,0.7689389879949712
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,132,10,0.7518251581289531,0.8191265991649791,0.8140189699117478,0.8028613842846071
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,133,11,0.6576068461615453,0.8358597737964167,0.7899184265839255,0.7765639075167652
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,134,12,0.7713414432860823,0.8446625854396359,0.8291249165604139,0.8242023296832421
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,135,13,0.6885437058668741,0.826225596759031,0.7774940068071159,0.7623450824794473
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,136,14,0.6814789760335016,0.8361725178397623,0.8013896951650388,0.7683473722407304
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,137,15,0.7608661881262824,0.8501409306687027,0.8226194472160346,0.806252180797272
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,138,16,0.7175648869735187,0.8441691397371132,0.8050618654603449,0.8046963788140846
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,139,17,0.6977192787905506,0.8314158506527921,0.8036359493595802,0.766650248989498
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,140,18,0.7222085333345662,0.8492105138922363,0.8199812723093789,0.8171224108407585
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,141,19,0.694985462275648,0.8485829934871341,0.8118929098101988,0.8042403524022153
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,142,20,0.6992825676006125,0.8431194979291382,0.8060404628270085,0.7869625463709132
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,143,21,0.6637983760844021,0.8265363989099728,0.7729878698217456,0.7591001283782095
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,144,22,0.7431387183569478,0.8321107450128498,0.8066410895570918,0.7987782622858401
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,145,23,0.7602751450036251,0.8408693868596714,0.8092512381559539,0.8086912584064603
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,146,24,0.7406216398689706,0.8336575729539147,0.8048986021854917,0.796674251706634
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,147,25,0.7781000725163161,0.8428696456702758,0.8236428196344177,0.8149433622565077
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,148,26,0.6771380368282398,0.8264951472146083,0.7904390298333217,0.7733136083701775
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,149,27,0.7383063792016342,0.8487471427709785,0.8192226604720023,0.8077266816908946
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,150,28,0.7254331358283956,0.8351008775219381,0.8060351508787719,0.7915947898697467
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,151,29,0.7464963317832946,0.8461953170079252,0.8225275381884547,0.8087322149303733
Alta,300,Sem,0.5,Nao,False,Sim,0.3,2000,152,30,0.7112977824445611,0.833425835645891,0.7978399459986499,0.7874696867421686
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,123,1,0.878735,0.98591,0.9541475,0.9719149999999999
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,124,2,0.84292,0.9897025000000002,0.9466725,0.969675
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,125,3,0.8403,0.9931049999999999,0.96295,0.9780700000000001
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,126,4,0.83022,0.9868499999999999,0.9562725000000001,0.963055
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,127,5,0.8634850000000001,0.985135,0.951145,0.9658599999999999
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,128,6,0.83179,0.99106,0.9414374999999999,0.969495
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,129,7,0.8026300000000001,0.9864925,0.947635,0.9661350000000001
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,130,8,0.895585,0.994645,0.9718025000000001,0.98415
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,131,9,0.792605,0.9836499999999999,0.9312000000000001,0.957615
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,132,10,0.934545,0.998485,0.9911375,0.99543
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,133,11,0.799865,0.9857549999999999,0.9424899999999999,0.9593550000000001
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,134,12,0.93704,0.99685,0.9804025000000001,0.9913399999999999
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,135,13,0.8444100000000001,0.9873799999999999,0.93768,0.9584550000000001
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,136,14,0.8200200000000001,0.9935325,0.96357,0.9762000000000001
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,137,15,0.905945,0.993015,0.969095,0.9784349999999999
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,138,16,0.881845,0.9926600000000001,0.9599475,0.980725
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,139,17,0.86669,0.992135,0.9668924999999999,0.977525
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,140,18,0.86782,0.990155,0.9648049999999999,0.9760949999999999
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,141,19,0.80411,0.9913700000000001,0.9491099999999999,0.9627800000000001
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,142,20,0.8365349999999999,0.9910249999999999,0.9623449999999998,0.9727
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,143,21,0.79239,0.98443,0.9263,0.9460000000000001
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,144,22,0.895435,0.9871650000000001,0.9644549999999998,0.9716049999999999
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,145,23,0.909975,0.99261,0.97227,0.98078
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,146,24,0.897835,0.98425,0.9565300000000001,0.9694849999999999
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,147,25,0.9358650000000001,0.9985199999999999,0.986245,0.993695
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,148,26,0.8173199999999999,0.98766,0.9502975000000001,0.966615
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,149,27,0.9041349999999999,0.995255,0.970955,0.9852049999999999
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,150,28,0.8794500000000001,0.99214,0.9675024999999999,0.97783
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,151,29,0.8951699999999999,0.993085,0.9695725,0.97887
Alta,300,Sem,0.5,Nao,False,Nao,0.0,2000,152,30,0.868015,0.9933150000000002,0.9607100000000001,0.9724499999999999
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,123,1,0.6246017113980766,0.6738072782191692,0.6513683956994367,0.637292622567117
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,124,2,0.6291039426523297,0.679225806451613,0.6478817204301075,0.6627956989247312
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,125,3,0.5902389277389277,0.6567562645687646,0.6386400058275059,0.6254079254079253
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,126,4,0.6050195485954716,0.6888765644398949,0.6656051398742777,0.6640271315354432
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,127,5,0.6683631833220129,0.699970818999599,0.6877712237119209,0.6466565337832166
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,128,6,0.6228915809805254,0.6900018963185265,0.643453513045746,0.6357730673822125
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,129,7,0.6786628038043269,0.7189648771600101,0.7003518953906884,0.6961956553683385
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,130,8,0.61720073404856,0.6408385093167702,0.6285855448898927,0.5937041219649914
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,131,9,0.6775875840035253,0.6813192373433918,0.6886821295717063,0.6900176701442952
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,132,10,0.6696061909496624,0.6928672282951281,0.6768281447630626,0.6614896006413439
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,133,11,0.6216667201961784,0.661581729121764,0.6268321741272804,0.6178638405126673
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,134,12,0.6352493005773693,0.6619384062629938,0.6628492584145349,0.6335471719369561
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,135,13,0.626165715065809,0.6843135797285499,0.630225643549477,0.6197086323218487
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,136,14,0.6805663082437277,0.6939641577060932,0.6746487455197132,0.6741505376344085
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,137,15,0.6334518889221021,0.700846579722103,0.6485084679559727,0.6457084202612048
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,138,16,0.6529080061130003,0.6754595276499036,0.6327086240122077,0.5914344670844308
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,139,17,0.5923282482718337,0.6783541473655144,0.6646677703483517,0.6604248124161687
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,140,18,0.628730244787486,0.6774570714829992,0.6676630273944376,0.6523807570598569
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,141,19,0.6458142122097066,0.6866569322764566,0.6645285773884022,0.6542553191489363
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,142,20,0.5963631981131355,0.6906495267493789,0.6491573176149872,0.6550621206429419
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,143,21,0.6403482518027654,0.678033446419338,0.6382672021709199,0.6442694254316736
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,144,22,0.6288028673835125,0.6590537634408602,0.6511218637992833,0.6362795698924731
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,145,23,0.6329925214061203,0.6950829148451895,0.6807579753603815,0.6637812059684237
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,146,24,0.5796293769911058,0.6696470583736478,0.6337406861850959,0.6328226879081875
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,147,25,0.6110808225015898,0.653946314902244,0.6653300462897677,0.6594652980838572
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,148,26,0.6334104151059992,0.6627605158873558,0.6637565182842351,0.6498022436901234
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,149,27,0.6576514218386708,0.6841444666149676,0.6770361967331741,0.6277943435706381
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,150,28,0.6094580389085044,0.6493900507520095,0.6633407386538583,0.6509906302476122
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,151,29,0.6109896217321683,0.6686365662128952,0.6434630436912225,0.6523911607695732
Alta,300,Com,0.9,Sim,True,Sim,0.3,2000,152,30,0.6514280272259999,0.6656681616419757,0.651598377255709,0.6519831300513199
Alta,300,Com,0.9,Sim,True,Nao,0.0,2000,123,1,0.9946896944622013,0.9996357222340603,0.9891825280559698,0.9969879667116508
